Player_initial_last,tournament id,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,player,tournament name,date,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
N. Lashley,401056550,1600,51,0,47,10,Nate Lashley,Wells Fargo Championship,5/5/2019,2019,45,1,0,52,57,0,1,"Quail Hollow - Charlotte, NC",T45,E,-0.26,-0.3,1.13,0.01,0.84,0.59
N. Lashley,401056551,1600,75.5,6,73.4,24.7,Nate Lashley,AT&T Byron Nelson,5/12/2019,2019,29,3,2,84.5,100.1,0,1,"Trinity Forest - Dallas, TX",T29,-11,1.12,-0.24,0.21,-0.03,-0.06,1.06
N. Lashley,401056553,1600,49.5,0,36.3,15.6,Nate Lashley,Charles Schwab Challenge,5/26/2019,2019,69,0,0,49.5,51.9,0,1,"Colonial - Ft. Worth, TX",69,8,-0.36,-0.22,0.18,-0.77,-0.81,-1.17
N. Lashley,401056555,1600,22,0,19.4,5,Nate Lashley,RBC Canadian Open,6/9/2019,2019,NA,0,0,22,24.4,0,0,"Hamilton - Hamilton, Ontario, Canada",CUT,2,-1.1,-0.38,0.04,-0.09,-0.42,-1.52
N. Lashley,401056557,1600,103,9,104.3,16.8,Nate Lashley,Rocket Mortgage Classic,6/30/2019,2019,1,30,30,142,151.1,0,1,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
N. Lashley,401056558,1600,33,0,28.9,9.6,Nate Lashley,3M Open,7/7/2019,2019,NA,0,0,33,38.5,0,0,"TPC Twin Cities - Blaine, MN",CUT,E,-0.3,0.28,-0.43,-0.68,-0.83,-1.13
N. Lindheim,3743,6999,34.5,0,32.4,14,Nicholas Lindheim,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,34.5,46.4,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,3745,6999,44,0,38.6,10.2,Nicholas Lindheim,AT&T Pebble Beach Pro-Am,2/11/2018,2018,NA,0,0,44,48.8,0,0,"Pebble Beach - Pebble Beach, CA",CUT,-1,-1.56,-0.32,-1.78,1.06,-1.04,-2.59
N. Lindheim,3746,6999,21,0,15.6,5,Nicholas Lindheim,Farmers Insurance Open,1/30/2018,2018,NA,0,0,21,20.6,0,0,"Torrey Pines - La Jolla, CA",CUT,6,-1.11,0.87,-1.02,-1.13,-1.27,-2.38
N. Lindheim,3756,6999,78.5,0,75.5,29.8,Nicholas Lindheim,Houston Open,4/1/2018,2018,14,6,5,84.5,110.3,0,1,"Redstone Golf Club, Houston, TX",T14,-12,0.09,0.56,0.64,0.36,1.56,1.65
N. Lindheim,3763,6999,69,3,67.1,6.4,Nicholas Lindheim,Sanderson Farms Championship,10/29/2017,2018,7,10,10,82,83.5,0,1,"Country Club of Jackson - Jackson, MS",T7,-9,1.87,1.05,-0.46,-0.31,0.29,2.16
N. Lindheim,3768,6999,8.5,0,7.1,0,Nicholas Lindheim,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,8.5,7.1,0,0,"TPC Summerlin - Las Vegas, NV",W/D,2,-0.03,-2.13,-0.39,0.72,-1.8,-1.83
N. Lindheim,3771,6999,17.5,0,6.7,15.6,Nicholas Lindheim,Valspar Championship,3/11/2018,2018,NA,0,0,17.5,22.3,0,0,"Innisbrook - Palm Harbor, FL",CUT,12,0.76,-1.84,-1.69,-1.66,-5.19,-4.43
N. Lindheim,3776,6999,69.5,0,63,29.2,Nicholas Lindheim,OHL Classic at Mayakoba,11/12/2017,2018,41,1,0,70.5,92.2,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,3777,6999,15,0,6.4,0,Nicholas Lindheim,Safeway Open,10/8/2017,2018,NA,0,0,15,6.4,0,0,"Silverado - Napa, CA",CUT,10,1.26,-1.87,-3.84,-1.06,-6.76,-5.5
N. Lindheim,3781,6999,76.5,0,74.9,20,Nicholas Lindheim,The RSM Classic,11/19/2017,2018,13,6,5,82.5,99.9,0,1,"Sea Island - Sea Island, GA",T13,-12,0.98,0.44,0.76,0.24,1.45,2.42
N. Lindheim,401025247,6999,57.5,3,53.3,15.5,Nicholas Lindheim,Valero Texas Open,4/22/2018,2018,36,2,1,62.5,69.8,0,1,"TPC San Antonio - San Antonio, TX",T36,-2,0.31,0.72,-0.05,-0.33,0.34,0.66
N. Lindheim,401025249,6999,15,0,8.8,0.6,Nicholas Lindheim,Wells Fargo Championship,5/6/2018,2018,NA,0,0,15,9.4,0,0,"Quail Hollow - Charlotte, NC",CUT,8,-0.7,0.03,-1.55,-0.11,-1.63,-2.33
N. Lindheim,401025251,6999,78,3,73.7,30,Nicholas Lindheim,AT&T Byron Nelson,5/20/2018,2018,32,2,1,83,104.7,0,1,"Trinity Forest - Dallas, TX",T32,-9,1.57,-0.06,-0.85,0.02,-0.89,0.68
N. Lindheim,401025252,6999,63.5,3,60,20.8,Nicholas Lindheim,Fort Worth Invitational,5/27/2018,2018,32,2,1,68.5,81.8,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,401025254,6999,54.5,0,46.2,24.6,Nicholas Lindheim,FedEx St. Jude Classic,6/10/2018,2018,56,0,0,54.5,70.8,0,1,"TPC Southwind, Memphis, TN",T56,2,0.09,-0.49,0.38,-0.04,-0.15,-0.05
N. Lindheim,401025256,6999,28,0,26.1,5.6,Nicholas Lindheim,Travelers Championship,6/24/2018,2018,NA,0,0,28,31.7,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-0.48,-0.56,0.91,0.52,0.87,0.39
N. Lindheim,401025258,6999,57,0,53.7,10,Nicholas Lindheim,John Deere Classic,7/15/2018,2018,69,0,0,57,63.7,0,1,"TPC Deere Run - Silvis, IL",T69,-3,-0.62,-0.04,-0.1,-0.31,-0.44,-1.06
N. Lindheim,401025260,6999,29,0,22.8,15,Nicholas Lindheim,RBC Canadian Open,7/29/2018,2018,NA,0,0,29,37.8,0,0,"Glen Abbey - Oakville, Ontario, Canada",CUT,2,-0.87,0.21,-0.66,-1.07,-1.53,-2.4
N. Lindheim,401025262,6999,62,0,56.5,29.2,Nicholas Lindheim,Barracuda Championship,8/5/2018,2018,57,0,0,62,85.7,0,1,"Montreux - Reno, NV",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,401025264,6999,31,0,28.2,6.2,Nicholas Lindheim,Wyndham Championship,8/29/2018,2018,NA,0,0,31,34.4,0,0,"Sedgefield - Greensboro, NC",CUT,-2,-0.96,0.31,1.32,-0.48,1.15,0.19
N. Lindheim,401025270,6999,23.5,0,20.5,10.6,Nicholas Lindheim,Quicken Loans National,7/1/2018,2018,NA,0,0,23.5,31.1,0,0,"TPC Potomac - Potomac, MD",CUT,2,-0.23,0.83,-0.37,-1.28,-0.82,-1.05
N. Lindheim,401025271,6999,62.5,3,56.2,29.8,Nicholas Lindheim,Barbasol Championship,7/23/2018,2018,70,0,0,65.5,86,0,1,"Keene Trace - Nicholasville, KY",T70,-1,0.71,-0.18,-2.14,-0.32,-2.64,-1.93
N. Lindheim,401056503,6999,70.5,0,66.9,9.6,Nicholas Lindheim,Sanderson Farms Championship,10/28/2018,2019,26,3,2,73.5,78.5,0,1,"Country Club of Jackson - Jackson, MS",T26,-8,0.73,0.28,0.11,-0.07,0.32,1.05
N. Lindheim,401056506,6999,9,0,6.7,5,Nicholas Lindheim,The RSM Classic,11/18/2018,2019,NA,0,0,9,11.7,0,0,"Sea Island - Sea Island, GA",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,401056511,6999,38.5,0,38.4,5.2,Nicholas Lindheim,Desert Classic,1/20/2019,2019,NA,0,0,38.5,43.6,0,0,"La Quinta CC - La Quinta, CA",CUT,-7,-0.07,-0.48,-0.95,-0.24,-1.66,-1.73
N. Lindheim,401056512,6999,67,0,61.7,20.4,Nicholas Lindheim,Farmers Insurance Open,2/27/2019,2019,43,1,0,68,82.1,0,1,"Torrey Pines - La Jolla, CA",T43,-5,-0.56,0.35,0.59,-0.18,0.76,0.2
N. Lindheim,401056525,6999,29,0,25.3,9.6,Nicholas Lindheim,Corales Puntacana Resort & Club Championship,3/31/2019,2019,NA,0,0,29,34.9,0,0,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,401056548,6999,32,0,29.8,9.6,Nicholas Lindheim,John Deere Classic,7/14/2019,2019,NA,0,0,32,39.4,0,0,"TPC Deere Run - Silvis, IL",CUT,-2,-0.52,-0.8,0.61,0.48,0.29,-0.23
N. Lindheim,401056549,6999,30.5,0,26.4,10.2,Nicholas Lindheim,Travelers Championship,6/23/2019,2019,NA,0,0,30.5,36.6,0,0,"TPC River Highlands - Cromwell, CT",CUT,1,-1.12,-0.36,0.55,-0.09,0.1,-1.02
N. Lindheim,401056550,6999,16,0,10.3,0,Nicholas Lindheim,Wells Fargo Championship,5/5/2019,2019,NA,0,0,16,10.3,0,0,"Quail Hollow - Charlotte, NC",CUT,7,0.42,-0.61,-0.99,-1.23,-2.83,-2.41
N. Lindheim,401056551,6999,79.5,6,79.4,8.5,Nicholas Lindheim,AT&T Byron Nelson,5/12/2019,2019,12,6,5,91.5,92.9,0,1,"Trinity Forest - Dallas, TX",T12,-15,0.87,0.56,1.24,-0.61,1.19,2.06
N. Lindheim,401056555,6999,29,0,25.2,4,Nicholas Lindheim,RBC Canadian Open,6/9/2019,2019,NA,0,0,29,29.2,0,0,"Hamilton - Hamilton, Ontario, Canada",CUT,E,-0.44,-0.42,-0.02,0.36,-0.08,-0.52
N. Lindheim,401056557,6999,29,0,27.6,1.2,Nicholas Lindheim,Rocket Mortgage Classic,6/30/2019,2019,NA,0,0,29,28.8,0,0,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
N. Lindheim,401056558,6999,3,0,-2.5,0,Nicholas Lindheim,3M Open,7/7/2019,2019,NA,0,0,3,-2.5,0,0,"TPC Twin Cities - Blaine, MN",WD,7,-1.93,0.55,-2.75,-3.58,-5.78,-7.71
N. Mauchaza,3763,6173,26,0,23.1,6.8,Nyasha Mauchaza,Sanderson Farms Championship,10/29/2017,2018,NA,0,0,26,29.9,0,0,"Country Club of Jackson - Jackson, MS",CUT,1,-0.4,-1.01,-0.19,0.7,-0.5,-0.9
N. Mauchaza,401025260,6173,20.5,0,13.5,5,Nyasha Mauchaza,RBC Canadian Open,7/29/2018,2018,NA,0,0,20.5,18.5,0,0,"Glen Abbey - Oakville, Ontario, Canada",CUT,6,-1.89,-1.72,-1.2,0.42,-2.5,-4.4
N. Mauchaza,401056558,6173,30,0,26.8,19.6,Nyasha Mauchaza,3M Open,7/7/2019,2019,NA,0,0,30,46.4,0,0,"TPC Twin Cities - Blaine, MN",CUT,E,0.27,-0.41,-1.25,0.25,-1.41,-1.13
N. Taylor,3743,3792,38.5,6,38.4,12.3,Nick Taylor,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,44.5,50.7,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,3744,3792,54.5,0,51.1,10.6,Nick Taylor,Waste Management Phoenix Open,2/4/2018,2018,52,0,0,54.5,61.7,0,1,"TPC Scottsdale - Scottsdale, AZ",T52,-2,-1.29,0.32,0.49,0.24,1.06,-0.24
N. Taylor,3745,3792,45,0,36.4,0.6,Nick Taylor,AT&T Pebble Beach Pro-Am,2/11/2018,2018,NA,0,0,45,37,0,0,"Pebble Beach - Pebble Beach, CA",CUT,1,-1.57,0.98,-2.77,-0.32,-2.12,-3.69
N. Taylor,3746,3792,38,0,29.8,10.6,Nick Taylor,Farmers Insurance Open,1/30/2018,2018,75,0,0,38,40.4,0,1,"Torrey Pines - La Jolla, CA",T75,10,-1.85,-0.36,0.11,-0.02,-0.27,-2.12
N. Taylor,3748,3792,55.5,0,50.3,20.2,Nick Taylor,Genesis Open,2/18/2018,2018,41,1,0,56.5,70.5,0,1,"Riviera - Pacific Palisades, CA",T41,E,0.52,0.27,-0.41,0.21,0.06,0.58
N. Taylor,3750,3792,23.5,0,20.5,0.6,Nick Taylor,Arnold Palmer Invitational Pres. by Mastercard,3/18/2018,2018,NA,0,0,23.5,21.1,0,0,"Bay Hill - Orlando, FL",CUT,2,-0.15,-0.09,-0.37,-0.26,-0.72,-0.87
N. Taylor,3756,3792,24,0,20,5.6,Nick Taylor,Houston Open,4/1/2018,2018,NA,0,0,24,25.6,0,0,"Redstone Golf Club, Houston, TX",CUT,2,0.04,-0.51,-2.61,0.49,-2.63,-2.59
N. Taylor,3768,3792,62,0,54,23.6,Nick Taylor,Shriners Hospital for Children Open,11/5/2017,2018,32,2,1,64,78.6,0,1,"TPC Summerlin - Las Vegas, NV",T32,-2,-0.06,-0.14,0.72,0.45,1.03,0.97
N. Taylor,3771,3792,18.5,0,13,5,Nick Taylor,Valspar Championship,3/11/2018,2018,NA,0,0,18.5,18,0,0,"Innisbrook - Palm Harbor, FL",CUT,7,-0.86,-1.3,0.82,-0.59,-1.07,-1.93
N. Taylor,3776,3792,32,0,26.1,14,Nick Taylor,OHL Classic at Mayakoba,11/12/2017,2018,NA,0,0,32,40.1,0,0,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,3777,3792,70.5,0,68.2,24.2,Nick Taylor,Safeway Open,10/8/2017,2018,9,8,7,78.5,99.4,0,1,"Silverado - Napa, CA",T9,-9,0.99,0.71,0.36,0.06,1.13,2.12
N. Taylor,3780,3792,75,6,73.8,11.3,Nick Taylor,CIMB Classic,10/15/2017,2018,13,6,5,87,90.1,0,1,"Kuala Lumpur - Kuala Lumpur, Malaysia",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,3781,3792,32,0,29.8,9.6,Nick Taylor,The RSM Classic,11/19/2017,2018,NA,0,0,32,39.4,0,0,"Sea Island - Sea Island, GA",CUT,-2,-0.19,-1.69,-1.57,1.11,-2.15,-2.34
N. Taylor,3802,3792,55,0,50.7,9.6,Nick Taylor,The CJ Cup @ Nine Bridges,10/22/2017,2018,23,4,3,59,63.3,0,1,"Nine Bridges - Seoul, South Korea",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,401025246,3792,21.5,0,17.4,0,Nick Taylor,RBC Heritage,4/15/2018,2018,NA,0,0,21.5,17.4,0,0,"Harbour Town - Hilton Head, SC",CUT,4,-1.08,-0.35,-1.45,0.78,-1.03,-2.11
N. Taylor,401025247,3792,27,0,22.2,1.2,Nick Taylor,Valero Texas Open,4/22/2018,2018,NA,0,0,27,23.4,0,0,"TPC San Antonio - San Antonio, TX",CUT,2,-1.17,-0.25,0.51,0.7,0.96,-0.21
N. Taylor,401025249,3792,16,3,12.7,0.3,Nick Taylor,Wells Fargo Championship,5/6/2018,2018,NA,0,0,19,13,0,0,"Quail Hollow - Charlotte, NC",CUT,5,-0.51,-0.39,0.03,0.04,-0.32,-0.83
N. Taylor,401025250,3792,37.5,3,32.1,21,Nick Taylor,The Players Championship,5/13/2018,2018,NA,0,0,40.5,53.1,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",T79,6,-0.4,0.29,-0.38,-1.81,-1.9,-2.3
N. Taylor,401025251,3792,69.5,8,66.6,5.8,Nick Taylor,AT&T Byron Nelson,5/20/2018,2018,32,2,1,79.5,73.4,0,1,"Trinity Forest - Dallas, TX",T32,-9,0.32,0.32,-0.01,0.05,0.36,0.68
N. Taylor,401025252,3792,20.5,0,13.5,5.6,Nick Taylor,Fort Worth Invitational,5/27/2018,2018,NA,0,0,20.5,19.1,0,0,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,401025254,3792,58,0,52.7,14.6,Nick Taylor,FedEx St. Jude Classic,6/10/2018,2018,30,3,2,61,69.3,0,1,"TPC Southwind, Memphis, TN",T30,-3,-0.01,0.15,0.8,0.25,1.2,1.19
N. Taylor,401025256,3792,19,0,14.9,5.6,Nick Taylor,Travelers Championship,6/24/2018,2018,NA,0,0,19,20.5,0,0,"TPC River Highlands - Cromwell, CT",CUT,5,-3.56,-0.22,-0.01,1.17,0.95,-2.61
N. Taylor,401025258,3792,74.5,0,71.8,10.8,Nick Taylor,John Deere Classic,7/15/2018,2018,34,2,1,76.5,83.6,0,1,"TPC Deere Run - Silvis, IL",T34,-11,0.73,0.03,0.01,0.17,0.2,0.94
N. Taylor,401025260,3792,70.5,3,62.1,21.7,Nick Taylor,RBC Canadian Open,7/29/2018,2018,71,0,0,73.5,83.8,0,1,"Glen Abbey - Oakville, Ontario, Canada",T71,-4,-0.75,-0.05,0.23,-0.06,0.11,-0.64
N. Taylor,401025262,3792,46,3,39.2,12.4,Nick Taylor,Barracuda Championship,8/5/2018,2018,69,0,0,49,51.6,0,1,"Montreux - Reno, NV",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,401025264,3792,88,9,85,16.5,Nick Taylor,Wyndham Championship,8/29/2018,2018,8,9,8,106,109.5,0,1,"Sedgefield - Greensboro, NC",T8,-15,1.04,-0.44,0.88,0.66,1.11,2.15
N. Taylor,401025265,3792,26,3,23.1,1.2,Nick Taylor,The Northern Trust,8/26/2018,2018,NA,0,0,29,24.3,0,0,"Ridgewood - Paramus, NJ",CUT,1,-0.44,1.22,-1.23,-0.49,-0.5,-0.94
N. Taylor,401025270,3792,17.5,0,11.4,0,Nick Taylor,Quicken Loans National,7/1/2018,2018,NA,0,0,17.5,11.4,0,0,"TPC Potomac - Potomac, MD",CUT,7,-0.95,-0.47,-0.43,-1.69,-2.6,-3.55
N. Taylor,401025271,3792,84,6,82.7,25.3,Nick Taylor,Barbasol Championship,7/23/2018,2018,21,4,3,94,111,0,1,"Keene Trace - Nicholasville, KY",T21,-15,-0.27,0.63,0.6,0.6,1.83,1.57
N. Taylor,401056252,3792,58.5,3,54.8,10.5,Nick Taylor,Safeway Open,10/7/2018,2019,53,0,0,61.5,65.3,0,1,"Silverado - Napa, CA",T53,-3,0.21,-0.13,-0.29,0.32,-0.11,0.11
N. Taylor,401056503,3792,70.5,0,66.9,10.2,Nick Taylor,Sanderson Farms Championship,10/28/2018,2019,26,3,2,73.5,79.1,0,1,"Country Club of Jackson - Jackson, MS",T26,-8,0.42,-0.06,0.28,0.42,0.64,1.05
N. Taylor,401056504,3792,74.5,6,71.9,26,Nick Taylor,Shriners Hospital for Children Open,11/4/2018,2019,36,2,1,82.5,98.9,0,1,"TPC Summerlin - Las Vegas, NV",T36,-10,0.67,0.29,-0.94,0.71,0.05,0.72
N. Taylor,401056505,3792,34.5,0,32.4,10.8,Nick Taylor,Mayakoba Golf Classic,11/11/2018,2019,NA,0,0,34.5,43.2,0,0,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,401056511,3792,48.5,0,48.8,9.8,Nick Taylor,Desert Classic,1/20/2019,2019,NA,0,0,48.5,58.6,0,0,"La Quinta CC - La Quinta, CA",T40,-13,-0.41,0.06,1.59,-1.86,-0.21,-0.62
N. Taylor,401056512,3792,71,3,65.5,29.4,Nick Taylor,Farmers Insurance Open,2/27/2019,2019,43,1,0,75,94.9,0,1,"Torrey Pines - La Jolla, CA",T43,-5,0.73,-0.18,-0.5,-0.19,-0.86,-0.14
N. Taylor,401056513,3792,28.5,0,25.7,15.6,Nick Taylor,Waste Management Phoenix Open,2/3/2019,2019,NA,0,0,28.5,41.3,0,0,"TPC Scottsdale - Scottsdale, AZ",CUT,E,-1.37,0.17,0.48,0.22,0.87,-0.5
N. Taylor,401056514,3792,52,3,50.8,5.3,Nick Taylor,AT&T Pebble Beach Pro-Am,2/11/2019,2019,28,3,2,58,58.1,0,1,"Spyglass Hill - Pebble Beach, CA",T28,-6,0.64,-0.03,-0.2,0.84,0.62,1.26
N. Taylor,401056515,3792,66,0,60.3,21.4,Nick Taylor,Genesis Open,2/14/2019,2019,33,2,1,68,82.7,0,1,"Riviera - Pacific Palisades, CA",T33,-3,0.17,0.81,-0.27,0.32,0.85,1.03
N. Taylor,401056520,3792,54,0,49.2,15.8,Nick Taylor,The Honda Classic,3/3/2019,2019,30,3,2,57,67,0,1,"PGA National - Palm Beach Gardens, FL",T30,E,1.64,-0.34,-0.5,0.15,-0.69,0.95
N. Taylor,401056522,3792,81,0,75.6,10.2,Nick Taylor,The Players Championship,3/17/2019,2019,16,5,4,86,89.8,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T16,-10,0.05,0.12,2.04,-0.22,1.94,1.98
N. Taylor,401056523,3792,64.5,0,55.4,24.2,Nick Taylor,Valspar Championship,3/24/2019,2019,24,4,3,68.5,82.6,0,1,"Innisbrook - Palm Harbor, FL",T24,-1,0.55,0.02,0.11,0.47,0.6,1.16
N. Taylor,401056526,3792,63.5,5,58.7,11.8,Nick Taylor,Valero Texas Open,4/7/2019,2019,52,0,0,68.5,70.5,0,1,"TPC San Antonio - San Antonio, TX",T52,-4,1.63,-0.54,-0.57,-0.39,-1.49,0.13
N. Taylor,401056528,3792,48.5,0,42,10.6,Nick Taylor,RBC Heritage,4/21/2019,2019,58,0,0,48.5,52.6,0,1,"Harbour Town - Hilton Head, SC",T58,3,-0.02,0.23,-0.79,0.04,-0.52,-0.53
N. Taylor,401056548,3792,72.5,6,71.2,21.3,Nick Taylor,John Deere Classic,7/14/2019,2019,33,2,1,80.5,93.5,0,1,"TPC Deere Run - Silvis, IL",T33,-11,0.27,0.01,0.79,0.04,0.84,1.11
N. Taylor,401056549,3792,30,3,27.8,5.3,Nick Taylor,Travelers Championship,6/23/2019,2019,NA,0,0,33,33.1,0,0,"TPC River Highlands - Cromwell, CT",MDF,E,0.17,-0.2,-0.31,0.11,-0.4,-0.23
N. Taylor,401056550,3792,53.5,0,47.3,15.8,Nick Taylor,Wells Fargo Championship,5/5/2019,2019,54,0,0,53.5,63.1,0,1,"Quail Hollow - Charlotte, NC",T54,2,-0.99,1.17,-0.16,0.07,1.07,0.09
N. Taylor,401056551,3792,26.5,0,20.2,11.2,Nick Taylor,AT&T Byron Nelson,5/12/2019,2019,NA,0,0,26.5,31.4,0,0,"Trinity Forest - Dallas, TX",CUT,3,1.08,-0.55,-1.91,-0.76,-3.22,-2.14
N. Taylor,401056553,3792,24,0,17.5,0.6,Nick Taylor,Charles Schwab Challenge,5/26/2019,2019,NA,0,0,24,18.1,0,0,"Colonial - Ft. Worth, TX",CUT,3,0.89,0.29,-1.58,-0.14,-1.43,-0.55
N. Taylor,401056555,3792,62.5,3,59.4,21,Nick Taylor,RBC Canadian Open,6/9/2019,2019,27,3,2,68.5,82.4,0,1,"Hamilton - Hamilton, Ontario, Canada",T27,-6,0.78,-0.83,0.28,1.04,0.49,1.27
N. Taylor,401056557,3792,76.5,0,73.6,20.4,Nick Taylor,Rocket Mortgage Classic,6/30/2019,2019,35,2,1,78.5,95,0,1,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
N. Taylor,401056558,3792,71.5,3,69.7,8.2,Nick Taylor,3M Open,7/7/2019,2019,46,1,0,75.5,77.9,0,1,"TPC Twin Cities - Blaine, MN",T46,-10,-0.03,0.01,0.44,0.32,0.78,0.75
N. Watney,3743,1042,37,0,34.9,9.6,Nick Watney,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,37,44.5,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
N. Watney,3744,1042,69,3,65.8,21.5,Nick Watney,Waste Management Phoenix Open,2/4/2018,2018,26,3,2,75,89.3,0,1,"TPC Scottsdale - Scottsdale, AZ",T26,-8,0.9,0.44,-0.27,0.2,0.36,1.26
N. Watney,3745,1042,59,0,54.4,16.2,Nick Watney,AT&T Pebble Beach Pro-Am,2/11/2018,2018,47,1,0,60,70.6,0,1,"Pebble Beach - Pebble Beach, CA",T47,-4,-1.79,-0.23,1.34,0.86,1.97,0.18
N. Watney,3746,1042,47,3,40.9,0.3,Nick Watney,Farmers Insurance Open,1/30/2018,2018,58,0,0,50,41.2,0,1,"Torrey Pines - La Jolla, CA",T58,3,-0.06,-1.3,0.58,0.97,0.26,0.2
N. Watney,3749,1042,51.5,0,41.8,29.6,Nick Watney,The Honda Classic,2/25/2018,2018,33,2,1,53.5,72.4,0,1,"PGA National - Palm Beach Gardens, FL",T33,5,0.17,0.03,0.47,0.13,0.63,0.79
N. Watney,3756,1042,67.5,3,66,10.2,Nick Watney,Houston Open,4/1/2018,2018,32,2,1,72.5,77.2,0,1,"Redstone Golf Club, Houston, TX",T32,-9,0.54,-0.39,-0.05,0.81,0.36,0.9
N. Watney,3768,1042,14.5,0,4.4,15,Nick Watney,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,14.5,19.4,0,0,"TPC Summerlin - Las Vegas, NV",CUT,13,-1.54,-1.42,-1.37,-1.45,-4.23,-5.77
N. Watney,3771,1042,57,0,47.7,25.2,Nick Watney,Valspar Championship,3/11/2018,2018,59,0,0,57,72.9,0,1,"Innisbrook - Palm Harbor, FL",T59,3,-1.07,-0.58,0.56,1.06,1.03,-0.04
N. Watney,3776,1042,64,0,57.2,33.6,Nick Watney,OHL Classic at Mayakoba,11/12/2017,2018,55,0,0,64,90.8,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
N. Watney,3781,1042,32.5,3,29.3,9.9,Nick Watney,The RSM Classic,11/19/2017,2018,NA,0,0,35.5,39.2,0,0,"Sea Island - Sea Island, GA",CUT,E,1.51,-0.02,1.27,1.61,2.86,4.37
N. Watney,401025246,1042,62,0,58.9,14.2,Nick Watney,RBC Heritage,4/15/2018,2018,32,2,1,64,74.1,0,1,"Harbour Town - Hilton Head, SC",T32,-5,0.8,0.3,0.2,-0.22,0.28,1.08
N. Watney,401025247,1042,66.5,0,60.8,29.6,Nick Watney,Valero Texas Open,4/22/2018,2018,20,5,4,71.5,94.4,0,1,"TPC San Antonio - San Antonio, TX",T20,-5,0.32,0.06,0.66,0.37,1.08,1.41
N. Watney,401025249,1042,74,6,69.8,11.7,Nick Watney,Wells Fargo Championship,5/6/2018,2018,2,20,20,100,101.5,0,1,"Quail Hollow - Charlotte, NC",T2,-10,1.62,-0.04,0.93,0.91,1.8,3.42
N. Watney,401025250,1042,75,0,69.1,36,Nick Watney,The Players Championship,5/13/2018,2018,37,2,1,77,106.1,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T37,-7,0.67,-0.05,0.33,0.07,0.36,1.02
N. Watney,401025252,1042,10.5,0,-1.7,10,Nick Watney,Fort Worth Invitational,5/27/2018,2018,NA,0,0,10.5,8.3,0,0,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
N. Watney,401025253,1042,67,0,58,20.8,Nick Watney,The Memorial Tournament pres. by Nationwide,6/3/2018,2018,57,0,0,67,78.8,0,1,"Muirfield Village - Dublin, OH",T57,-2,0.36,0.29,-0.28,-0.5,-0.49,-0.13
N. Watney,401025256,1042,31,3,28.3,20.2,Nick Watney,Travelers Championship,6/24/2018,2018,NA,0,0,34,48.5,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-0.94,-0.22,2.01,-0.46,1.32,0.39
N. Watney,401025258,1042,66,3,62.5,14.9,Nick Watney,John Deere Classic,7/15/2018,2018,60,0,0,69,77.4,0,1,"TPC Deere Run - Silvis, IL",T60,-7,-0.04,0.1,-0.64,0.51,-0.03,-0.06
